Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.4775,Mari1a,canaanit_61,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.475,egypt13c_3,sin_nippur_2600bc,-1300,-1200,New Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.475,egypt_13th_century,mari5,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.475,SM_22cbce_4,indus1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.475,Diyala54,egypt_18d_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.475,Diyala55,egypt_18d_44,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.475,idrimi,indus2,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.475,egypt_6_1,levant_1400-1200BC_2,-2400,-2200,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.475,SM_22cbce_4,khafaji3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.475,anatolia_14_3,khafaji3,-1400,-1300,Late Bronze,Hittite,Anatolia,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.475,egypt_5th_dynasty1,indus3,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2500,-2000,Harappan,Indus,India-Pakistan
0.4725,ebla5,mesopotamia_27_25_7,-2600,-2400,Early Bronze Age,Ebla,Levant,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.4725,ebla5,egypt_12d_9,-2600,-2400,Early Bronze Age,Ebla,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.4725,canaanit_61,egypt_12dynasty_7,-1400,-1200,Late Bronze,Canaanite,Levant,-2000,-1800,Middle Kingdom,Egyptian,Egypt
0.4725,indus2,thutmosesIII-1,-2200,-1900,Harappan,Indus,India-Pakistan,-1500,-1400,New Kingdom,Egyptian,Egypt
0.4725,mari5,susa1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.4725,egypt_13th_century,sin_nippur_2600bc,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.4725,amorite_1,egypt_13th_century,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.47,ebla11,egypt_12d_9,-2600,-2400,Early Bronze Age,Ebla,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.47,ebla11,indus3,-2600,-2400,Early Bronze Age,Ebla,Levant,-2500,-2000,Harappan,Indus,India-Pakistan
0.47,egypt_6_1,susa3,-2400,-2200,Old Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.47,Diyala54,egypt_18_34,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.47,egypt_19th_dynasty_2,egypt_4thd_15,-1300,-1200,New Kingdom,Egyptian,Egypt,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.47,egypt_6_1,idrimi,-2400,-2200,Old Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.47,SM_22cbce_4,idrimi,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.47,amorite_1,egypt_12dynasty_7,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2000,-1800,Middle Kingdom,Egyptian,Egypt
0.47,SM_22cbce_2,egypt_12dynasty_7,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2000,-1800,Middle Kingdom,Egyptian,Egypt
0.47,SM_22cbce_2,indus1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.47,Diyala53,ebla5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.47,Diyala56,SM_22cbce_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.47,anatolia_14_3,levant_1400-1200BC_2,-1400,-1300,Late Bronze,Hittite,Anatolia,-1400,-1200,Late Bronze,Canaanite,Levant
0.4675,Diyala54,levant_14-12_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.4675,canaanite_1,sm_22_7,-1400,-1200,Late Bronze,Canaanite,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.4675,ebla5,egypt_4thd_15,-2600,-2400,Early Bronze Age,Ebla,Levant,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.4675,Wasit63,egypt_12thC_19,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1200,-1100,New Kingdom,Egyptian,Egypt
0.4675,ebla11,egypt13c_3,-2600,-2400,Early Bronze Age,Ebla,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4675,Wasit63,indus3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2000,Harappan,Indus,India-Pakistan
0.465,Diyala53,SM_22cbce_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.465,egypt_13th_century,egypt_5th_dynasty1,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.465,SM_22cbce_2,SM_22cbce_4,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.465,Wasit63,egypt_18d_44,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.465,Wasit63,susa1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.465,anatolia_14_3,canaanite_1,-1400,-1300,Late Bronze,Hittite,Anatolia,-1400,-1200,Late Bronze,Canaanite,Levant
0.465,canaanit_61,egypt_13th_century,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.465,egypt_19th_dynasty_2,mari5,-1300,-1200,New Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.465,Mari1a,egypt_18_34,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.4625,Wasit63,egypt_18th_dynasty7_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.4625,Diyala55,egypt_12thC_19,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1200,-1100,New Kingdom,Egyptian,Egypt
0.4625,Diyala54,susa2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.4625,Diyala55,egypt_18th_dynasty7_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.4625,ebla5,egypt19thc_4,-2600,-2400,Early Bronze Age,Ebla,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.46,egypt_18d_44,idrimi,-1500,-1400,New Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.46,canaanite_1,khafaji3,-1400,-1200,Late Bronze,Canaanite,Levant,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.46,egypt_6_1,sin_nippur_2600bc,-2400,-2200,Old Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.46,SM_22cbce_2,anatolia_14_3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1300,Late Bronze,Hittite,Anatolia
0.46,Diyala54,SM_22cbce_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.46,SM_22cbce_2,indus2,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.46,canaanite_1,egypt_19th_5,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.46,SM_22cbce_3,egypt_3rd_dynasty6,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.46,Diyala55,SM_22cbce_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.46,SM_22cbce_3,idrimi,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.4575,SM_22cbce_4,egypt_12thC_19,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1200,-1100,New Kingdom,Egyptian,Egypt
0.4575,egypt_4thd_15,levant_1400-1200BC_2,-2600,-2500,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.455,Diyala55,anatolia_14_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1300,Late Bronze,Hittite,Anatolia
0.455,Diyala56,sm_22_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.455,ebla11,sm_22_7,-2600,-2400,Early Bronze Age,Ebla,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.455,canaanite_1,egypt_18d_44,-1400,-1200,Late Bronze,Canaanite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.4525,canaanite_1,egypt_18th_1,-1400,-1200,Late Bronze,Canaanite,Levant,-1600,-1300,New Kingdom,Egyptian,Egypt
0.4525,egypt_19th_5,egypt_5th_dynasty1,-1300,-1200,New Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.4525,Diyala55,levant_14-12_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.4525,ebla11,egypt_18_34,-2600,-2400,Early Bronze Age,Ebla,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.4525,ebla5,levant_14-12_3,-2600,-2400,Early Bronze Age,Ebla,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.4525,Wasit63,egypt_19th_dynasty_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.45,canaanit_61,egypt_19_5,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.45,Diyala55,Mari1a,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.45,hazor-lb-1,khafaji3,-1400,-1200,Late Bronze,Canaanite,Levant,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.45,egypt5d_31,egypt_5th_dynasty1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.45,ebla11,levant_14-12_3,-2600,-2400,Early Bronze Age,Ebla,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.45,egypt19thc_4,egypt_12thC_19,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1200,-1100,New Kingdom,Egyptian,Egypt
0.4475,SM_22cbce_2,egypt_13th_century,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.4475,Diyala54,indus3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2000,Harappan,Indus,India-Pakistan
0.4475,SM_22cbce_4,egypt_13th_century,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.4475,Diyala56,egypt_18th_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.4475,SM_22cbce_4,egypt5d_31,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.4475,Wasit63,egypt_13th_century,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.4475,Diyala55,egypt5d_31,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.445,canaanite_1,ramsesII,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.445,Diyala55,indus1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.445,ebla11,egypt5d_31,-2600,-2400,Early Bronze Age,Ebla,Levant,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.445,Diyala55,egypt_18_34,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.445,SM_22cbce_2,ramsesII,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4425,ebla5,egypt_19_5,-2600,-2400,Early Bronze Age,Ebla,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4425,Diyala55,indus3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2000,Harappan,Indus,India-Pakistan
0.44,idrimi,sin_nippur_2600bc,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.44,SM_22cbce_2,egypt_6_1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.44,ebla11,egypt_13th_century,-2600,-2400,Early Bronze Age,Ebla,Levant,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.44,ebla11,egypt_18th_1,-2600,-2400,Early Bronze Age,Ebla,Levant,-1600,-1300,New Kingdom,Egyptian,Egypt
0.44,SM_22cbce_2,egypt_18d_44,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.44,Diyala54,sm_22_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.44,Mari1a,sin_nippur_2600bc,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.44,Diyala55,egypt_18d_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.4375,Diyala55,thutmosesIII-1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.435,Diyala55,sm_22_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.4325,Diyala55,egypt_13th_century,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.43,Wasit63,ramsesII,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.43,SM_22cbce_2,hazor-lb-1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.4275,ebla11,sm_22_9,-2600,-2400,Early Bronze Age,Ebla,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.4275,egypt_13th_century,levant_1400-1200BC_2,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.4275,SM_22cbce_2,egypt_19_5,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4275,Diyala55,egypt_19th_dynasty_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4225,ebla5,egypt_12thC_19,-2600,-2400,Early Bronze Age,Ebla,Levant,-1200,-1100,New Kingdom,Egyptian,Egypt
0.4225,SM_22cbce_4,thutmosesIII-1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.42,egypt_5th_dynasty1,susa2,-2500,-2300,Old Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.42,ebla11,egypt_19_5,-2600,-2400,Early Bronze Age,Ebla,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4175,egypt_5th_dynasty1,egypt_6_1,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.4125,ebla11,ramsesII,-2600,-2400,Early Bronze Age,Ebla,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4125,SM_22cbce_4,indus3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2500,-2000,Harappan,Indus,India-Pakistan
0.4075,Diyala55,egypt_18th_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.395,idrimi,levant_1400-1200BC_2,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.39,ebla5,egypt_18d_61,-2600,-2400,Early Bronze Age,Ebla,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.38,Diyala55,egypt_12dynasty_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2000,-1800,Middle Kingdom,Egyptian,Egypt
